control_year,control_type,facade,segment,control_month,number_controls,number_controls_ytd,target_number_of_controls_year,infraction_rate,infraction_rate_ytd
2023,LAND_CONTROL,MED,MED06/ATL02,3,15,17,,0.133333333333333,0.117647058823529
2023,LAND_CONTROL,MED,MED06/ATL02,4,13,30,,0.0769230769230769,0.1
2023,LAND_CONTROL,MED,MED06/ATL02,5,20,50,,0.0,0.06
2023,LAND_CONTROL,MED,MED06/ATL02,6,6,56,,0.0,0.0535714285714286
2023,LAND_CONTROL,MED,MED06/ATL02,7,25,81,,0.04,0.0493827160493827
2023,LAND_CONTROL,MED,MED06/ATL02,8,49,130,,0.102040816326531,0.0692307692307692
2023,LAND_CONTROL,MED,MED06/ATL02,9,43,173,,0.116279069767442,0.0809248554913295
2023,LAND_CONTROL,MED,MED06/ATL02,10,23,196,,0.0434782608695652,0.076530612244898
2023,LAND_CONTROL,MED,MED07,1,1,1,,0.0,0.0
2023,LAND_CONTROL,MED,MED07,2,7,8,,0.0,0.0
2023,LAND_CONTROL,MED,MED07,3,6,14,,0.166666666666667,0.0714285714285714
2023,LAND_CONTROL,MED,MED07,4,1,15,,0.0,0.0666666666666667
2023,LAND_CONTROL,MED,MED07,5,7,22,,0.0,0.0454545454545455
2023,LAND_CONTROL,MED,MED07,6,14,36,,0.0714285714285714,0.0555555555555556
2023,LAND_CONTROL,MED,MED07,8,2,38,,0.0,0.0526315789473684
2023,LAND_CONTROL,MED,MED07,9,10,48,,0.0,0.0416666666666667
2023,LAND_CONTROL,MED,MED07,10,5,53,,0.2,0.0566037735849057
2023,LAND_CONTROL,MED,MED08,1,1,1,,0.0,0.0
2023,LAND_CONTROL,MED,MED08,3,1,2,,0.0,0.0
2023,LAND_CONTROL,MED,MED08,5,1,3,,0.0,0.0
2023,LAND_CONTROL,MED,MED08,9,1,4,,0.0,0.0
2023,LAND_CONTROL,MED,SBFR,3,1,1,,0.0,0.0
2023,LAND_CONTROL,MED,SBFR,6,1,2,,0.0,0.0
2023,LAND_CONTROL,MED,SBFR,9,1,3,,0.0,0.0
2023,LAND_CONTROL,SA,ATL01,5,1,1,,0.0,0.0
2023,LAND_CONTROL,SA,ATL01,6,8,9,,0.0,0.0
2023,LAND_CONTROL,SA,ATL01,7,4,13,,1.0,0.307692307692308
2023,LAND_CONTROL,SA,ATL01,8,4,17,,0.0,0.235294117647059
2023,LAND_CONTROL,SA,FR_ELE,1,32,32,,0.0625,0.0625
2023,LAND_CONTROL,SA,FR_ELE,2,3,35,,0.333333333333333,0.0857142857142857
2023,LAND_CONTROL,SA,FR_FPO,2,1,1,,0.0,0.0
2023,LAND_CONTROL,SA,FR_FPO,5,2,3,,0.5,0.333333333333333
2023,LAND_CONTROL,SA,FR_SCE,2,14,14,,0.0,0.0
2023,LAND_CONTROL,SA,FR_SCE,3,7,21,,0.0,0.0
2023,LAND_CONTROL,SA,Hors segment,1,2,2,,0.0,0.0
2023,LAND_CONTROL,SA,Hors segment,2,5,7,,0.8,0.571428571428571
2023,LAND_CONTROL,SA,Hors segment,3,6,13,,0.166666666666667,0.384615384615385
2023,LAND_CONTROL,SA,Hors segment,4,1,14,,0.0,0.357142857142857
2023,LAND_CONTROL,SA,Hors segment,5,1,15,,1.0,0.4
2023,LAND_CONTROL,SA,Hors segment,6,7,22,,0.142857142857143,0.318181818181818
2023,LAND_CONTROL,SA,Hors segment,7,3,25,,0.333333333333333,0.32
2023,LAND_CONTROL,SA,Hors segment,8,4,29,,0.0,0.275862068965517
2023,LAND_CONTROL,SA,Hors segment,9,3,32,,0.0,0.25
2023,LAND_CONTROL,SA,Hors segment,10,1,33,,0.0,0.242424242424242
2023,LAND_CONTROL,SA,MED06/ATL02,2,1,1,,0.0,0.0
2023,LAND_CONTROL,SA,MED06/ATL02,6,4,5,,0.0,0.0
2023,LAND_CONTROL,SA,MED06/ATL02,7,8,13,,0.0,0.0
2023,LAND_CONTROL,SA,MED06/ATL02,8,11,24,,0.272727272727273,0.125
2023,LAND_CONTROL,SA,MED06/ATL02,9,5,29,,0.2,0.137931034482759
2023,LAND_CONTROL,SA,PEL03,1,3,3,,0.0,0.0
2023,LAND_CONTROL,SA,PEL03,2,5,8,,0.2,0.125
2023,LAND_CONTROL,SA,PEL03,3,1,9,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,PEL03,5,3,12,,0.333333333333333,0.166666666666667
2023,LAND_CONTROL,SA,PEL03,6,2,14,,0.0,0.142857142857143
2023,LAND_CONTROL,SA,PEL03,7,2,16,,0.5,0.1875
2023,LAND_CONTROL,SA,PEL03,8,2,18,,0.0,0.166666666666667
2023,LAND_CONTROL,SA,PEL03/SWW03,1,3,3,,0.0,0.0
2023,LAND_CONTROL,SA,PEL03/SWW03,2,5,8,,0.2,0.125
2023,LAND_CONTROL,SA,PEL03/SWW03,3,1,9,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,PEL03/SWW03,5,3,12,,0.333333333333333,0.166666666666667
2023,LAND_CONTROL,SA,PEL03/SWW03,6,3,15,,0.0,0.133333333333333
2023,LAND_CONTROL,SA,PEL03/SWW03,7,1,16,,0.0,0.125
2023,LAND_CONTROL,SA,PEL03/SWW03,8,2,18,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,PEL13,5,2,2,,0.0,0.0
2023,LAND_CONTROL,SA,PEL13,6,8,10,,0.0,0.0
2023,LAND_CONTROL,SA,PEL13,7,4,14,,1.0,0.285714285714286
2023,LAND_CONTROL,SA,PEL13,8,4,18,,0.0,0.222222222222222
2023,LAND_CONTROL,SA,SWW01/02,1,3,3,,0.0,0.0
2023,LAND_CONTROL,SA,SWW01/02,2,6,9,,0.166666666666667,0.111111111111111
2023,LAND_CONTROL,SA,SWW01/02,3,1,10,,0.0,0.1
2023,LAND_CONTROL,SA,SWW01/02,4,1,11,,0.0,0.0909090909090909
2023,LAND_CONTROL,SA,SWW01/02,5,3,14,,0.333333333333333,0.142857142857143
2023,LAND_CONTROL,SA,SWW01/02,6,4,18,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,SWW01/02,7,4,22,,0.25,0.136363636363636
2023,LAND_CONTROL,SA,SWW01/02,8,4,26,,0.0,0.115384615384615
2023,LAND_CONTROL,SA,SWW01/02,9,1,27,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,SWW01/02,10,1,28,,0.0,0.107142857142857
2023,LAND_CONTROL,SA,SWW01/02/03,1,3,3,,0.0,0.0
2023,LAND_CONTROL,SA,SWW01/02/03,2,6,9,,0.166666666666667,0.111111111111111
2023,LAND_CONTROL,SA,SWW01/02/03,3,1,10,,0.0,0.1
2023,LAND_CONTROL,SA,SWW01/02/03,4,1,11,,0.0,0.0909090909090909
2023,LAND_CONTROL,SA,SWW01/02/03,5,3,14,,0.333333333333333,0.142857142857143
2023,LAND_CONTROL,SA,SWW01/02/03,6,9,23,,0.0,0.0869565217391304
2023,LAND_CONTROL,SA,SWW01/02/03,7,9,32,,0.333333333333333,0.15625
2023,LAND_CONTROL,SA,SWW01/02/03,8,5,37,,0.0,0.135135135135135
2023,LAND_CONTROL,SA,SWW01/02/03,9,1,38,,0.0,0.131578947368421
2023,LAND_CONTROL,SA,SWW01/02/03,10,1,39,,0.0,0.128205128205128
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,1,3,3,,0.0,0.0
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,2,7,10,,0.142857142857143,0.1
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,3,1,11,,0.0,0.0909090909090909
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,4,1,12,,0.0,0.0833333333333333
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,5,3,15,,0.333333333333333,0.133333333333333
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,6,4,19,,0.0,0.105263157894737
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,7,4,23,,0.25,0.130434782608696
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,8,4,27,,0.0,0.111111111111111
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,9,1,28,,0.0,0.107142857142857
2023,LAND_CONTROL,SA,SWW01/02/03/PEL03,10,1,29,,0.0,0.103448275862069
2023,LAND_CONTROL,SA,SWW05,6,5,5,,0.0,0.0
2023,LAND_CONTROL,SA,SWW05,7,5,10,,0.4,0.2
2023,LAND_CONTROL,SA,SWW05,8,1,11,,0.0,0.181818181818182
2023,LAND_CONTROL,SA,SWW06,3,1,1,,0.0,0.0
2023,LAND_CONTROL,SA,SWW07/08,1,13,13,,0.0,0.0
2023,LAND_CONTROL,SA,SWW07/08,2,11,24,,0.0909090909090909,0.0416666666666667
2023,LAND_CONTROL,SA,SWW07/08,3,6,30,,0.666666666666667,0.166666666666667
2023,LAND_CONTROL,SA,SWW07/08,4,3,33,,0.0,0.151515151515152
2023,LAND_CONTROL,SA,SWW07/08,5,7,40,,0.142857142857143,0.15
2023,LAND_CONTROL,SA,SWW07/08,6,2,42,,0.0,0.142857142857143
2023,LAND_CONTROL,SA,SWW07/08,7,7,49,,0.0,0.122448979591837
2023,LAND_CONTROL,SA,SWW07/08,8,1,50,,0.0,0.12
2023,LAND_CONTROL,SA,SWW07/08,9,2,52,,0.0,0.115384615384615
2023,LAND_CONTROL,SA,SWW07/08,10,3,55,,0.0,0.109090909090909
2023,LAND_CONTROL,SA,SWW07/08/09,1,13,13,,0.0,0.0
2023,LAND_CONTROL,SA,SWW07/08/09,2,11,24,,0.0909090909090909,0.0416666666666667
2023,LAND_CONTROL,SA,SWW07/08/09,3,6,30,,0.666666666666667,0.166666666666667
2023,LAND_CONTROL,SA,SWW07/08/09,4,3,33,,0.0,0.151515151515152
2023,LAND_CONTROL,SA,SWW07/08/09,5,7,40,,0.142857142857143,0.15
2023,LAND_CONTROL,SA,SWW07/08/09,6,2,42,,0.0,0.142857142857143
2023,LAND_CONTROL,SA,SWW07/08/09,7,7,49,,0.0,0.122448979591837
2023,LAND_CONTROL,SA,SWW07/08/09,8,1,50,,0.0,0.12
2023,LAND_CONTROL,SA,SWW07/08/09,9,2,52,,0.0,0.115384615384615
2023,LAND_CONTROL,SA,SWW07/08/09,10,3,55,,0.0,0.109090909090909
2023,LAND_CONTROL,SA,SWW10,1,4,4,,0.25,0.25
2023,LAND_CONTROL,SA,SWW10,2,2,6,,0.0,0.166666666666667
2023,LAND_CONTROL,SA,SWW10,4,2,8,,0.0,0.125
2023,LAND_CONTROL,SA,SWW10,5,2,10,,0.5,0.2
2023,LAND_CONTROL,SA,SWW10,6,4,14,,0.0,0.142857142857143
2023,LAND_CONTROL,SA,SWW10,7,6,20,,0.333333333333333,0.2
2023,LAND_CONTROL,SA,SWW10,8,2,22,,0.0,0.181818181818182
2023,LAND_CONTROL,SA,SWW10,9,3,25,,0.0,0.16
2023,LAND_CONTROL,SA,SWW11,6,1,1,,0.0,0.0
2023,LAND_CONTROL,SA,SWW11,7,2,3,,0.0,0.0
2023,LAND_CONTROL,MEMN,ATL01,8,6,6,,0.166666666666667,0.166666666666667
2023,LAND_CONTROL,MEMN,ATL01,9,13,19,,0.461538461538462,0.368421052631579
2023,LAND_CONTROL,MEMN,ATL01,10,1,20,,0.0,0.35
2023,LAND_CONTROL,MEMN,FR_ELE,3,2,2,,0.0,0.0
2023,LAND_CONTROL,MEMN,FR_FPO,1,5,5,,0.0,0.0
2023,LAND_CONTROL,MEMN,FR_FPO,2,15,20,,0.266666666666667,0.2
2023,LAND_CONTROL,MEMN,FR_FPO,3,8,28,,0.125,0.178571428571429
2023,LAND_CONTROL,MEMN,FR_FPO,4,10,38,,0.0,0.131578947368421
2023,LAND_CONTROL,MEMN,FR_FPO,5,12,50,,0.0833333333333333,0.12
2023,LAND_CONTROL,MEMN,FR_FPO,6,9,59,,0.0,0.101694915254237
2023,LAND_CONTROL,MEMN,FR_FPO,7,6,65,,0.0,0.0923076923076923
2023,LAND_CONTROL,MEMN,FR_FPO,8,7,72,,0.0,0.0833333333333333
2023,LAND_CONTROL,MEMN,FR_FPO,9,7,79,,0.142857142857143,0.0886075949367089
2023,LAND_CONTROL,MEMN,FR_FPO,10,5,84,,0.0,0.0833333333333333
2023,LAND_CONTROL,MEMN,FR_SCE,1,36,36,,0.222222222222222,0.222222222222222
2023,LAND_CONTROL,MEMN,FR_SCE,2,20,56,,0.1,0.178571428571429
2023,LAND_CONTROL,MEMN,FR_SCE,3,27,83,,0.222222222222222,0.192771084337349
2023,LAND_CONTROL,MEMN,FR_SCE,4,15,98,,0.133333333333333,0.183673469387755
2023,LAND_CONTROL,MEMN,FR_SCE,5,2,100,,0.5,0.19
2023,LAND_CONTROL,MEMN,FR_SCE,10,35,135,,0.0571428571428571,0.155555555555556
2023,LAND_CONTROL,MEMN,Hors segment,1,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,Hors segment,2,2,3,,0.5,0.333333333333333
2023,LAND_CONTROL,MEMN,Hors segment,3,2,5,,0.5,0.4
2023,LAND_CONTROL,MEMN,Hors segment,4,5,10,,0.0,0.2
2023,LAND_CONTROL,MEMN,Hors segment,5,2,12,,0.0,0.166666666666667
2023,LAND_CONTROL,MEMN,Hors segment,6,9,21,,0.333333333333333,0.238095238095238
2023,LAND_CONTROL,MEMN,Hors segment,7,10,31,,0.2,0.225806451612903
2023,LAND_CONTROL,MEMN,Hors segment,8,4,35,,0.5,0.257142857142857
2023,LAND_CONTROL,MEMN,Hors segment,9,8,43,,0.25,0.255813953488372
2023,LAND_CONTROL,MEMN,Hors segment,10,1,44,,0.0,0.25
2023,LAND_CONTROL,MEMN,NS01/03,1,5,5,,0.4,0.4
2023,LAND_CONTROL,MEMN,NS01/03,2,4,9,,0.0,0.222222222222222
2023,LAND_CONTROL,MEMN,NS01/03,3,7,16,,0.714285714285714,0.4375
2023,LAND_CONTROL,MEMN,NS01/03,4,6,22,,0.833333333333333,0.545454545454545
2023,LAND_CONTROL,MEMN,NS01/03,5,4,26,,0.25,0.5
2023,LAND_CONTROL,MEMN,NS01/03,6,4,30,,0.0,0.433333333333333
2023,LAND_CONTROL,MEMN,NS01/03,7,1,31,,0.0,0.419354838709677
2023,LAND_CONTROL,MEMN,NS01/03,9,3,34,,0.0,0.382352941176471
2023,LAND_CONTROL,MEMN,NS10/12,4,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,NS10/12,5,1,2,,0.0,0.0
2023,LAND_CONTROL,MEMN,NS13,3,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,NS13,4,1,2,,0.0,0.0
2023,LAND_CONTROL,MEMN,NS13,7,1,3,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW01/02,1,4,4,,0.25,0.25
2023,LAND_CONTROL,MEMN,NWW01/02,2,3,7,,0.0,0.142857142857143
2023,LAND_CONTROL,MEMN,NWW01/02,3,6,13,,0.5,0.307692307692308
2023,LAND_CONTROL,MEMN,NWW01/02,4,10,23,,0.3,0.304347826086957
2023,LAND_CONTROL,MEMN,NWW01/02,5,11,34,,0.181818181818182,0.264705882352941
2023,LAND_CONTROL,MEMN,NWW01/02,6,22,56,,0.409090909090909,0.321428571428571
2023,LAND_CONTROL,MEMN,NWW01/02,7,12,68,,0.25,0.308823529411765
2023,LAND_CONTROL,MEMN,NWW01/02,8,13,81,,0.0,0.259259259259259
2023,LAND_CONTROL,MEMN,NWW01/02,9,20,101,,0.25,0.257425742574257
2023,LAND_CONTROL,MEMN,NWW01/02,10,7,108,,0.142857142857143,0.25
2023,LAND_CONTROL,MEMN,NWW05,1,6,6,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW05,2,1,7,,1.0,0.142857142857143
2023,LAND_CONTROL,MEMN,NWW05,3,6,13,,0.333333333333333,0.230769230769231
2023,LAND_CONTROL,MEMN,NWW05,4,2,15,,0.0,0.2
2023,LAND_CONTROL,MEMN,NWW05,8,2,17,,0.5,0.235294117647059
2023,LAND_CONTROL,MEMN,NWW06,1,7,7,,0.142857142857143,0.142857142857143
2023,LAND_CONTROL,MEMN,NWW06,2,4,11,,0.0,0.0909090909090909
2023,LAND_CONTROL,MEMN,NWW06,3,5,16,,0.6,0.25
2023,LAND_CONTROL,MEMN,NWW06,4,6,22,,0.833333333333333,0.409090909090909
2023,LAND_CONTROL,MEMN,NWW06,5,1,23,,0.0,0.391304347826087
2023,LAND_CONTROL,MEMN,NWW06,6,5,28,,0.0,0.321428571428571
2023,LAND_CONTROL,MEMN,NWW06,7,1,29,,0.0,0.310344827586207
2023,LAND_CONTROL,MEMN,NWW06,9,4,33,,0.0,0.272727272727273
2023,LAND_CONTROL,MEMN,NWW06,10,2,35,,0.0,0.257142857142857
2023,LAND_CONTROL,MEMN,NWW07/08,1,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,2,2,3,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,3,2,5,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,4,1,6,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,5,2,8,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,6,1,9,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,7,3,12,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,9,2,14,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW07/08,10,2,16,,0.5,0.0625
2023,LAND_CONTROL,MEMN,NWW09,3,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW09,6,2,3,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW09,7,1,4,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW09,9,1,5,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW10,3,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,NWW10,4,1,2,,0.0,0.0
2023,LAND_CONTROL,MEMN,PEL01,1,1,1,,1.0,1.0
2023,LAND_CONTROL,MEMN,PEL01,2,1,2,,0.0,0.5
2023,LAND_CONTROL,MEMN,PEL01,3,1,3,,1.0,0.666666666666667
2023,LAND_CONTROL,MEMN,PEL01,4,2,5,,0.5,0.6
2023,LAND_CONTROL,MEMN,PEL01,5,6,11,,0.166666666666667,0.363636363636364
2023,LAND_CONTROL,MEMN,PEL01,6,7,18,,0.428571428571429,0.388888888888889
2023,LAND_CONTROL,MEMN,PEL01,7,9,27,,0.111111111111111,0.296296296296296
2023,LAND_CONTROL,MEMN,PEL01,8,14,41,,0.0714285714285714,0.219512195121951
2023,LAND_CONTROL,MEMN,PEL01,9,16,57,,0.3125,0.245614035087719
2023,LAND_CONTROL,MEMN,PEL01,10,2,59,,0.0,0.23728813559322
2023,LAND_CONTROL,MEMN,PEL01/02,1,1,1,,1.0,1.0
2023,LAND_CONTROL,MEMN,PEL01/02,2,1,2,,0.0,0.5
2023,LAND_CONTROL,MEMN,PEL01/02,3,1,3,,1.0,0.666666666666667
2023,LAND_CONTROL,MEMN,PEL01/02,4,2,5,,0.5,0.6
2023,LAND_CONTROL,MEMN,PEL01/02,5,6,11,,0.166666666666667,0.363636363636364
2023,LAND_CONTROL,MEMN,PEL01/02,6,7,18,,0.428571428571429,0.388888888888889
2023,LAND_CONTROL,MEMN,PEL01/02,7,9,27,,0.111111111111111,0.296296296296296
2023,LAND_CONTROL,MEMN,PEL01/02,8,14,41,,0.0714285714285714,0.219512195121951
2023,LAND_CONTROL,MEMN,PEL01/02,9,16,57,,0.3125,0.245614035087719
2023,LAND_CONTROL,MEMN,PEL01/02,10,2,59,,0.0,0.23728813559322
2023,LAND_CONTROL,MEMN,PEL03,1,5,5,,0.4,0.4
2023,LAND_CONTROL,MEMN,PEL03,2,2,7,,0.0,0.285714285714286
2023,LAND_CONTROL,MEMN,PEL03,3,5,12,,0.6,0.416666666666667
2023,LAND_CONTROL,MEMN,PEL03,4,4,16,,0.5,0.4375
2023,LAND_CONTROL,MEMN,PEL03,5,9,25,,0.222222222222222,0.36
2023,LAND_CONTROL,MEMN,PEL03,6,17,42,,0.470588235294118,0.404761904761905
2023,LAND_CONTROL,MEMN,PEL03,7,10,52,,0.1,0.346153846153846
2023,LAND_CONTROL,MEMN,PEL03,8,14,66,,0.0,0.272727272727273
2023,LAND_CONTROL,MEMN,PEL03,9,20,86,,0.2,0.255813953488372
2023,LAND_CONTROL,MEMN,PEL03,10,3,89,,0.0,0.247191011235955
2023,LAND_CONTROL,MEMN,PEL08,7,1,1,,0.0,0.0
2023,LAND_CONTROL,MEMN,PEL13,8,6,6,,0.166666666666667,0.166666666666667
2023,LAND_CONTROL,MEMN,PEL13,9,13,19,,0.461538461538462,0.368421052631579
2023,LAND_CONTROL,MEMN,PEL13,10,1,20,,0.0,0.35
2023,LAND_CONTROL,Guyane,Hors segment,2,7,7,,0.0,0.0
2023,LAND_CONTROL,Guyane,Hors segment,3,10,17,,0.0,0.0
2023,LAND_CONTROL,Guyane,Hors segment,4,4,21,,0.0,0.0
2023,LAND_CONTROL,Guyane,Hors segment,5,6,27,,0.0,0.0
2023,LAND_CONTROL,Guyane,Hors segment,6,3,30,,0.333333333333333,0.0333333333333333
2023,LAND_CONTROL,Guyane,Hors segment,7,1,31,,0.0,0.032258064516129
2023,LAND_CONTROL,Guyane,Hors segment,8,12,43,,0.0,0.0232558139534884
2023,LAND_CONTROL,Guyane,Hors segment,9,6,49,,0.166666666666667,0.0408163265306122
2023,LAND_CONTROL,Guyane,Hors segment,10,5,54,,0.2,0.0555555555555556
2023,LAND_CONTROL,NAMO,ATL01,4,2,2,,0.5,0.5
2023,LAND_CONTROL,NAMO,ATL01,7,5,7,,0.0,0.142857142857143
2023,LAND_CONTROL,NAMO,ATL01,8,14,21,,0.214285714285714,0.19047619047619
2023,LAND_CONTROL,NAMO,ATL01,9,3,24,,0.0,0.166666666666667
2023,LAND_CONTROL,NAMO,FR_ELE,1,85,85,,0.0117647058823529,0.0117647058823529
2023,LAND_CONTROL,NAMO,FR_ELE,2,13,98,,0.0,0.0102040816326531
2023,LAND_CONTROL,NAMO,FR_ELE,3,1,99,,0.0,0.0101010101010101
2023,LAND_CONTROL,NAMO,FR_ELE,4,1,100,,0.0,0.01
2023,LAND_CONTROL,NAMO,FR_FPO,1,5,5,,0.4,0.4
2023,LAND_CONTROL,NAMO,FR_FPO,2,2,7,,0.0,0.285714285714286
2023,LAND_CONTROL,NAMO,FR_FPO,3,1,8,,0.0,0.25
2023,LAND_CONTROL,NAMO,FR_FPO,4,6,14,,0.0,0.142857142857143
2023,LAND_CONTROL,NAMO,FR_FPO,5,10,24,,0.4,0.25
2023,LAND_CONTROL,NAMO,FR_FPO,6,4,28,,0.0,0.214285714285714
2023,LAND_CONTROL,NAMO,FR_FPO,7,8,36,,0.125,0.194444444444444
2023,LAND_CONTROL,NAMO,FR_FPO,8,4,40,,0.25,0.2
2023,LAND_CONTROL,NAMO,FR_FPO,9,2,42,,0.0,0.19047619047619
2023,LAND_CONTROL,NAMO,FR_FPO,10,5,47,,0.0,0.170212765957447
2023,LAND_CONTROL,NAMO,FR_SCE,1,31,31,,0.0,0.0
2023,LAND_CONTROL,NAMO,FR_SCE,2,13,44,,0.0,0.0
2023,LAND_CONTROL,NAMO,FR_SCE,3,9,53,,0.0,0.0
2023,LAND_CONTROL,NAMO,FR_SCE,4,9,62,,0.0,0.0
2023,LAND_CONTROL,NAMO,FR_SCE,5,2,64,,0.0,0.0
2023,LAND_CONTROL,NAMO,FR_SCE,10,11,75,,0.181818181818182,0.0266666666666667
2023,LAND_CONTROL,NAMO,Hors segment,1,19,19,,0.157894736842105,0.157894736842105
2023,LAND_CONTROL,NAMO,Hors segment,2,16,35,,0.1875,0.171428571428571
2023,LAND_CONTROL,NAMO,Hors segment,3,7,42,,0.0,0.142857142857143
2023,LAND_CONTROL,NAMO,Hors segment,4,5,47,,0.0,0.127659574468085
2023,LAND_CONTROL,NAMO,Hors segment,5,11,58,,0.0909090909090909,0.120689655172414
2023,LAND_CONTROL,NAMO,Hors segment,6,15,73,,0.0,0.0958904109589041
2023,LAND_CONTROL,NAMO,Hors segment,7,6,79,,0.0,0.0886075949367089
2023,LAND_CONTROL,NAMO,Hors segment,8,15,94,,0.0,0.074468085106383
2023,LAND_CONTROL,NAMO,Hors segment,9,24,118,,0.0833333333333333,0.076271186440678
2023,LAND_CONTROL,NAMO,Hors segment,10,8,126,,0.125,0.0793650793650794
2023,LAND_CONTROL,NAMO,MED06/ATL02,7,6,6,,0.0,0.0
2023,LAND_CONTROL,NAMO,MED06/ATL02,8,17,23,,0.117647058823529,0.0869565217391304
2023,LAND_CONTROL,NAMO,MED06/ATL02,9,15,38,,0.0666666666666667,0.0789473684210526
2023,LAND_CONTROL,NAMO,MED06/ATL02,10,8,46,,0.0,0.0652173913043478
2023,LAND_CONTROL,NAMO,NWW01/02,1,16,16,,0.3125,0.3125
2023,LAND_CONTROL,NAMO,NWW01/02,2,10,26,,0.2,0.269230769230769
2023,LAND_CONTROL,NAMO,NWW01/02,3,3,29,,0.666666666666667,0.310344827586207
2023,LAND_CONTROL,NAMO,NWW01/02,4,11,40,,0.181818181818182,0.275
2023,LAND_CONTROL,NAMO,NWW01/02,5,6,46,,0.166666666666667,0.260869565217391
2023,LAND_CONTROL,NAMO,NWW01/02,6,3,49,,0.0,0.244897959183673
2023,LAND_CONTROL,NAMO,NWW01/02,7,9,58,,0.333333333333333,0.258620689655172
2023,LAND_CONTROL,NAMO,NWW01/02,8,4,62,,0.5,0.274193548387097
2023,LAND_CONTROL,NAMO,NWW01/02,9,10,72,,0.1,0.25
2023,LAND_CONTROL,NAMO,NWW05,1,1,1,,1.0,1.0
2023,LAND_CONTROL,NAMO,NWW05,3,1,2,,0.0,0.5
2023,LAND_CONTROL,NAMO,NWW05,4,1,3,,0.0,0.333333333333333
2023,LAND_CONTROL,NAMO,NWW05,5,3,6,,0.0,0.166666666666667
2023,LAND_CONTROL,NAMO,NWW05,9,3,9,,0.333333333333333,0.222222222222222
2023,LAND_CONTROL,NAMO,NWW07/08,1,7,7,,0.0,0.0
2023,LAND_CONTROL,NAMO,NWW07/08,2,6,13,,0.0,0.0
2023,LAND_CONTROL,NAMO,NWW07/08,3,4,17,,0.5,0.117647058823529
2023,LAND_CONTROL,NAMO,NWW07/08,4,2,19,,0.0,0.105263157894737
2023,LAND_CONTROL,NAMO,NWW07/08,5,4,23,,0.25,0.130434782608696
2023,LAND_CONTROL,NAMO,NWW07/08,6,2,25,,0.0,0.12
2023,LAND_CONTROL,NAMO,NWW07/08,7,1,26,,1.0,0.153846153846154
2023,LAND_CONTROL,NAMO,NWW07/08,8,2,28,,0.0,0.142857142857143
2023,LAND_CONTROL,NAMO,NWW07/08,9,4,32,,0.0,0.125
2023,LAND_CONTROL,NAMO,NWW09,1,3,3,,0.0,0.0
2023,LAND_CONTROL,NAMO,NWW09,3,4,7,,0.0,0.0
2023,LAND_CONTROL,NAMO,NWW09,4,2,9,,0.0,0.0
2023,LAND_CONTROL,NAMO,NWW09,6,3,12,,0.333333333333333,0.0833333333333333
2023,LAND_CONTROL,NAMO,NWW09,7,4,16,,0.0,0.0625
2023,LAND_CONTROL,NAMO,NWW09,8,3,19,,0.0,0.0526315789473684
2023,LAND_CONTROL,NAMO,NWW09,9,4,23,,0.0,0.0434782608695652
2023,LAND_CONTROL,NAMO,NWW09,10,1,24,,0.0,0.0416666666666667
2023,LAND_CONTROL,NAMO,NWW10,7,1,1,,1.0,1.0
2023,LAND_CONTROL,NAMO,PEL01,4,1,1,,1.0,1.0
2023,LAND_CONTROL,NAMO,PEL01,6,1,2,,0.0,0.5
2023,LAND_CONTROL,NAMO,PEL01,7,2,4,,0.0,0.25
2023,LAND_CONTROL,NAMO,PEL01,8,2,6,,0.0,0.166666666666667
